id,Poster_Link,Series_Title,tag
799,"https://m.media-amazon.com/images/M/MV5BOGE0ZWI0YzAtY2NkZi00YjkyLWIzYWEtNTJmMzJjODllNjdjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","South Park: Bigger, Longer & Uncut",animation comedy fantasywhen stan marsh friend go see rrated movie start cursing parent think canada blametrey parkertrey parkermatt stonemary kay bergmanisaac hayes
800,"https://m.media-amazon.com/images/M/MV5BOTA5MzQ3MzI1NV5BMl5BanBnXkFtZTgwNTcxNTYxMTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Office Space,comedythree company worker hate job decide rebel greedy bossmike judgeron livingstonjennifer anistondavid hermanajay naidu
801,"https://m.media-amazon.com/images/M/MV5BM2FlNzE0ZmUtMmVkZS00MWQ3LWE4OWQtYjQwZjdhNzRmNWE2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg",Happiness,comedy dramathe life several individual intertwine go life unique way engaging act society whole might find disturbing desperate search human connectiontodd solondzjane adamsjon lovitzphilip seymour hoffmandylan baker
802,"https://m.media-amazon.com/images/M/MV5BMDZkMTUxYWEtMDY5NS00ZTA5LTg3MTItNTlkZWE1YWRjYjMwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Training Day,crime drama thrillera rookie cop spends first day los angeles narcotic officer rogue detective not appears beantoine fuquadenzel washingtonethan hawkescott glenntom berenger
803,"https://m.media-amazon.com/images/M/MV5BMjE2OTc3OTk2M15BMl5BanBnXkFtZTgwMjg2NjIyMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",Rushmore,comedy drama romancethe extracurricular king rushmore preparatory school put academic probationwes andersonjason schwartzmanbill murrayolivia williamsseymour cassel
804,"https://m.media-amazon.com/images/M/MV5BYjA2MTA1MjUtYmUyNy00NGZiLTk2NTAtMDk3N2M3YmMwOTc1XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_UY98_CR0,0,67,98_AL_.jpg",Abre los ojos,drama mystery scifia handsome man find love life suffers accident need face rebuilt surgery severely disfiguredalejandro amenábareduardo noriegapenélope cruzchete lerafele martínez
805,"https://m.media-amazon.com/images/M/MV5BYmUxY2MyOTQtYjRlMi00ZWEwLTkzODctZDMxNDcyNTFhYjNjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY98_CR1,0,67,98_AL_.jpg",Being John Malkovich,comedy drama fantasya puppeteer discovers portal lead literally head movie star john malkovichspike jonzejohn cusackcameron diazcatherine keenerjohn malkovich
806,"https://m.media-amazon.com/images/M/MV5BNWMxZTgzMWEtMTU0Zi00NDc5LWFkZjctMzUxNDIyNzZiMmNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",As Good as It Gets,comedy drama romancea single mother waitress misanthropic author gay artist form unlikely friendship artist assaulted robberyjames l brooksjack nicholsonhelen huntgreg kinnearcuba gooding jr
807,"https://m.media-amazon.com/images/M/MV5BZWFjYmZmZGQtYzg4YS00ZGE5LTgwYzAtZmQwZjQ2NDliMGVmXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UY98_CR0,0,67,98_AL_.jpg",The Fifth Element,action adventure scifiin colorful future cab driver unwittingly becomes central figure search legendary cosmic weapon keep evil mr zorg bayluc bessonbruce willismilla jovovichgary oldmanian holm
808,"https://m.media-amazon.com/images/M/MV5BZjFkOWM5NDUtODYwOS00ZDg0LWFkZGUtYzBkYzNjZjU3ODE3XkEyXkFqcGdeQXVyNzQzNzQxNzI@._V1_UX67_CR0,0,67,98_AL_.jpg",Le dîner de cons,comedya friend weekly fool dinner brings fool along pierre find champion fool next dinner surprisefrancis veberthierry lhermittejacques villeretfrancis husterdaniel prévost
809,"https://m.media-amazon.com/images/M/MV5BYzMzMDZkYWEtODIzNS00YjI3LTkxNTktOWEyZGM3ZWI2MWM4XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Donnie Brasco,biography crime dramaan fbi undercover agent infiltrates mob find identifying mafia life expense regular onemike newellal pacinojohnny deppmichael madsenbruno kirby
810,"https://m.media-amazon.com/images/M/MV5BMTQzMzcxMzUyMl5BMl5BanBnXkFtZTgwNDI1MjgxMTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Shine,biography drama musicpianist david helfgott driven father teacher breakdown year later return piano popular not critical acclaimscott hicksgeoffrey rusharmin muellerstahljustin brainesonia todd
811,"https://m.media-amazon.com/images/M/MV5BZTM2NWI2OGYtYWNhMi00ZTlmLTg2ZTAtMmI5NWRjODA5YTE1XkEyXkFqcGdeQXVyODE2OTYwNTg@._V1_UX67_CR0,0,67,98_AL_.jpg",Primal Fear,crime drama mysteryan altar boy accused murdering priest truth buried several layer deepgregory hoblitrichard gerelaura linneyedward nortonjohn mahoney
812,"https://m.media-amazon.com/images/M/MV5BM2U5OWM5NWQtZDYwZS00NmI3LTk4NDktNzcwZjYzNmEzYWU1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY98_CR0,0,67,98_AL_.jpg",Hamlet,dramahamlet prince denmark return home find father murdered mother remarrying murderer uncle meanwhile war brewingkenneth branaghkenneth branaghjulie christiederek jacobikate winslet
813,"https://m.media-amazon.com/images/M/MV5BZDQzMGE5ODYtZDdiNC00MzZjLTg2NjAtZTk0ODlkYmY4MTQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",A Little Princess,drama family fantasya young girl relegated servitude boarding school father go missing presumed deadalfonso cuarónliesel matthewseleanor bronliam cunninghamrusty schwimmer
814,"https://m.media-amazon.com/images/M/MV5BZjM4NWRhYTQtYTJlNC00ZmMyLWEzNTAtZDA2MjJjYTQ5ZTVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Do lok tin si,comedy crime dramathis hong kongset crime drama follows life hitman hoping get business elusive female partnerkarwai wongleon laimichelle reistakeshi kaneshirocharlie yeung
815,"https://m.media-amazon.com/images/M/MV5BZmVhNWIzOTMtYmVlZC00ZDVmLWIyODEtODEzOTAxYjAwMzVlXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_UY98_CR1,0,67,98_AL_.jpg",Il postino,biography comedy dramaa simple italian postman learns love poetry delivering mail famous poet us woo local beauty beatricemichael radfordmassimo troisimassimo troisiphilippe noiretmaria grazia cucinotta
816,"https://m.media-amazon.com/images/M/MV5BNzE1Njk0NmItNDhlMC00ZmFlLWI4ZTUtYTY4ZjgzNjkyMTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Clerks,comedya day life two convenience clerk named dante randal annoy customer discus movie play hockey store roofkevin smithbrian ohalloranjeff andersonmarilyn ghigliottilisa spoonauer
817,"https://m.media-amazon.com/images/M/MV5BZWY0ODc2NDktYmYxNS00MGZiLTk5YjktZjgwZWFhNDQ0MzNhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX67_CR0,0,67,98_AL_.jpg",Short Cuts,comedy dramathe daytoday life several suburban los angeles residentsrobert altmanandie macdowelljulianne mooretim robbinsbruce davison
818,"https://m.media-amazon.com/images/M/MV5BNDE0MWE1ZTMtOWFkMS00YjdiLTkwZTItMDljYjY3MjM0NTk5XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Philadelphia,dramawhen man hiv fired law firm condition hire homophobic small time lawyer willing advocate wrongful dismissal suitjonathan demmetom hanksdenzel washingtonroberta maxwellbuzz kilman
819,"https://m.media-amazon.com/images/M/MV5BN2Y0NWRkNWItZWEwNi00MDNlLWJmZDYtNTkwYzI5Nzg4MjVjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",The Muppet Christmas Carol,comedy drama familythe muppet character tell version classic tale old bitter miser redemption christmas evebrian hensonmichael cainekermit frogdave goelzmiss piggy
820,"https://m.media-amazon.com/images/M/MV5BZDkzOTFmMTUtMmI2OS00MDE4LTg5YTUtODMwNDMzNmI5OGYwL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY98_CR3,0,67,98_AL_.jpg",Malcolm X,biography drama historybiographical epic controversial influential black nationalist leader early life career smalltime gangster ministry member nation islamspike leedenzel washingtonangela bassettdelroy lindospike lee
821,"https://m.media-amazon.com/images/M/MV5BZDNiYmRkNDYtOWU1NC00NmMxLWFkNmUtMGI5NTJjOTJmYTM5XkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",The Last of the Mohicans,action adventure dramathree trapper protect daughter british colonel midst french indian warmichael manndaniel daylewismadeleine stowerussell meanseric schweig
822,"https://m.media-amazon.com/images/M/MV5BZjVkYmFkZWQtZmNjYy00NmFhLTliMWYtNThlOTUxNjg5ODdhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR4,0,67,98_AL_.jpg",Kurenai no buta,animation adventure comedyin italy veteran world war pilot cursed look like anthropomorphic pighayao miyazakishûichirô moriyamatokiko katôbunshi katsura vitsunehiko kamijô
823,"https://m.media-amazon.com/images/M/MV5BNTYzN2MxODMtMDBhOC00Y2M0LTgzMTItMzQ4NDIyYWIwMDEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX67_CR0,0,67,98_AL_.jpg",Glengarry Glen Ross,crime drama mysteryan examination machination behind scene real estate officejames foleyal pacinojack lemmonalec baldwinalan arkin
824,"https://m.media-amazon.com/images/M/MV5BMmRlZDQ1MmUtMzE2Yi00YTkxLTk1MGMtYmIyYWQwODcxYzRlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX67_CR0,0,67,98_AL_.jpg",A Few Good Men,drama thrillermilitary lawyer lieutenant daniel kaffee defends marine accused murder contend acting ordersrob reinertom cruisejack nicholsondemi moorekevin bacon
825,"https://m.media-amazon.com/images/M/MV5BOWQ1ZWE0MTQtMmEwOS00YjA3LTgyZTAtNjY5ODEyZTJjNDI2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX67_CR0,0,67,98_AL_.jpg",Fried Green Tomatoes,dramaa housewife unhappy life befriends old lady nursing home enthralled tale tell people used knowjon avnetkathy batesjessica tandymary stuart mastersonmarylouise parker
826,"https://m.media-amazon.com/images/M/MV5BMTgxMDMxMTctNDY0Zi00ZmNlLWFlYmQtODA2YjY4MDk4MjU1XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX67_CR0,0,67,98_AL_.jpg",Barton Fink,comedy drama thrillera renowned new york playwright enticed california write movie discovers hellish truth hollywoodjoel coenethan coenjohn turturrojohn goodmanjudy davis
827,"https://m.media-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",Miller's Crossing,crime drama thrillertom reagan advisor prohibitionera crime bos try keep peace warring mob get caught divided loyaltiesjoel coenethan coengabriel byrnealbert finneyjohn turturro
828,"https://m.media-amazon.com/images/M/MV5BMDhiOTM2OTctODk3Ny00NWI4LThhZDgtNGQ4NjRiYjFkZGQzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg",Who Framed Roger Rabbit,animation adventure comedya toonhating detective cartoon rabbit hope prove innocence accused murderrobert zemeckisbob hoskinschristopher lloydjoanna cassidycharles fleischer
829,"https://m.media-amazon.com/images/M/MV5BNDcwMTYzMjctN2M2Yy00ZDcxLWJhNTEtMGNhYzEwYzc2NDE4XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UY98_CR0,0,67,98_AL_.jpg",Spoorloos,mystery thrillerrex saskia young couple love vacation stop busy service station saskia abducted three year sign saskia rex begin receiving letter abductorgeorge sluizerbernardpierre donnadieugene bervoetsjohanna ter steegegwen eckhaus
830,"https://m.media-amazon.com/images/M/MV5BYjE3ODY5OWEtZmE0Mi00MjUxLTg5MmUtZmFkMzM1N2VjMmU5XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX67_CR0,0,67,98_AL_.jpg",Withnail & I,comedy dramain two substanceabusing unemployed actor retreat countryside holiday prof disastrousbruce robinsonrichard e grantpaul mcgannrichard griffithsralph brown
831,"https://m.media-amazon.com/images/M/MV5BZTk0NDU4YmItOTk0ZS00ODc2LTkwNGItNWI5MDJkNTJiYWMxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg",The Last Emperor,biography drama historythe story final emperor chinabernardo bertoluccijohn lonejoan chenpeter otooleruocheng ying
832,"https://m.media-amazon.com/images/M/MV5BMmQwNzczZDItNmI0OS00MjRmLTliYWItZWIyMjk1MTU4ZTQ4L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Empire of the Sun,action drama historya young english boy struggle survive japanese occupation world war iisteven spielbergchristian balejohn malkovichmiranda richardsonnigel havers
833,"https://m.media-amazon.com/images/M/MV5BZjEyZTdhNDMtMWFkMS00ZmRjLWEyNmEtZDU3MWFkNDEzMDYwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Der Name der Rose,crime drama mysteryan intellectually nonconformist friar investigates series mysterious death isolated abbeyjeanjacques annaudsean connerychristian slaterhelmut qualtingerelya baskin
834,"https://m.media-amazon.com/images/M/MV5BMzExOTczNTgtN2Q1Yy00MmI1LWE0NjgtNmIwMzdmZGNlODU1XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX67_CR0,0,67,98_AL_.jpg",Blue Velvet,drama mystery thrillerthe discovery severed human ear found field lead young man investigation related beautiful mysterious nightclub singer group psychopathic criminal kidnapped childdavid lynchisabella rossellinikyle maclachlandennis hopperlaura dern
835,"https://m.media-amazon.com/images/M/MV5BY2E1YWRlNzAtYzAwYy00MDg5LTlmYTUtYjdlZDI0NzFkNjNlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",The Purple Rose of Cairo,comedy fantasy romancein new jersey movie character walk screen real worldwoody allenmia farrowjeff danielsdanny aielloirving metzman
836,"https://m.media-amazon.com/images/M/MV5BMTUxMjEzMzI2MV5BMl5BanBnXkFtZTgwNTU3ODAxMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",After Hours,comedy crime dramaan ordinary word processor worst night life agrees visit girl soho met evening coffee shopmartin scorsesegriffin dunnerosanna arquetteverna bloomtommy chong
837,"https://m.media-amazon.com/images/M/MV5BMGUwMjM0MTEtOGY2NS00MjJmLWEyMDAtYmNkMWJjOWJlNGM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Zelig,comedydocumentary man look act like whoever around meet various famous peoplewoody allenwoody allenmia farrowpatrick horganjohn buckwalter
838,"https://m.media-amazon.com/images/M/MV5BMTU5MzMwMzAzM15BMl5BanBnXkFtZTcwNjYyMjA0Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Verdict,dramaa lawyer see chance salvage career selfrespect taking medical malpractice case trial rather settlingsidney lumetpaul newmancharlotte ramplingjack wardenjames mason
839,"https://m.media-amazon.com/images/M/MV5BMzcyYWE5YmQtNDE1Yi00ZjlmLWFlZTAtMzRjODBiYjM3OTA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Star Trek II: The Wrath of Khan,action adventure scifiwith assistance enterprise crew admiral kirk must stop old nemesis khan noonien singh using lifegenerating genesis device ultimate weaponnicholas meyerwilliam shatnerleonard nimoydeforest kelleyjames doohan
840,"https://m.media-amazon.com/images/M/MV5BODBmOWU2YWMtZGUzZi00YzRhLWJjNDAtYTUwNWVkNDcyZmU5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",First Blood,action adventurea veteran green beret forced cruel sheriff deputy flee mountain wage escalating oneman war pursuersted kotcheffsylvester stallonebrian dennehyrichard crennabill mckinney
841,"https://m.media-amazon.com/images/M/MV5BNWU3MDFkYWQtMWQ5YS00YTcwLThmNDItODY4OWE2ZTdhZmIwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX67_CR0,0,67,98_AL_.jpg",Ordinary People,dramathe accidental death older son affluent family deeply strain relationship among bitter mother goodnatured father guiltridden younger sonrobert redforddonald sutherlandmary tyler moorejudd hirschtimothy hutton
842,"https://m.media-amazon.com/images/M/MV5BZjA3YjdhMWEtYjc2Ni00YzVlLWI0MTUtMGZmNTJjNmU0Yzk2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Airplane!,comedya man afraid fly must ensure plane land safely pilot become sickjim abrahamsdavid zuckerjerry zuckerrobert haysjulie hagerty
843,"https://m.media-amazon.com/images/M/MV5BYzYyNjg3OTctNzA2ZS00NjkzLWE4MmYtZDAzZWQ0NzkyMTJhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Rupan sansei: Kariosutoro no shiro,animation adventure familya dashing thief gang desperado intrepid policeman struggle free princess evil count clutch learn hidden secret fabulous treasure hold part key tohayao miyazakiyasuo yamadaeiko masuyamakiyoshi kobayashimakio inoue
844,"https://m.media-amazon.com/images/M/MV5BNzk1OGU2NmMtNTdhZC00NjdlLWE5YTMtZTQ0MGExZTQzOGQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Halloween,horror thrillerfifteen year murdering sister halloween night michael myers escape mental hospital return small town haddonfield illinois kill againjohn carpenterdonald pleasencejamie lee curtistony morannancy kyes
845,"https://m.media-amazon.com/images/M/MV5BYmVhMDQ1YWUtYjgxOS00NzYyLWI0ZGItNTg3ZjM0MmQ4NmIwXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_UY98_CR3,0,67,98_AL_.jpg",Le locataire,drama thrillera bureaucrat rent paris apartment find drawn rabbit hole dangerous paranoiaroman polanskiroman polanskiisabelle adjanimelvyn douglasjo van fleet
846,"https://m.media-amazon.com/images/M/MV5BMTYxMDk1NTA5NF5BMl5BanBnXkFtZTcwNDkzNzA2NA@@._V1_UX67_CR0,0,67,98_AL_.jpg",Love and Death,comedy warin czarist russia neurotic soldier distant cousin formulate plot assassinate napoleonwoody allenwoody allendiane keatongeorges adetfrank adu
847,"https://m.media-amazon.com/images/M/MV5BMjE1NDY0NDk3Ml5BMl5BanBnXkFtZTcwMTAzMTM3NA@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Taking of Pelham One Two Three,action crime thrillerin new york armed men hijack subway car demand ransom passenger even paid could get awayjoseph sargentwalter matthaurobert shawmartin balsamhector elizondo
848,"https://m.media-amazon.com/images/M/MV5BZGZmMWE1MDYtNzAyNC00MDMzLTgzZjQtNTQ5NjYzN2E4MzkzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Blazing Saddles,comedy westernin order ruin western town corrupt politician appoints black sheriff promptly becomes formidable adversarymel brookscleavon littlegene wilderslim pickensharvey korman
849,"https://m.media-amazon.com/images/M/MV5BYTU4ZTI0NzAtYzMwNi00YmMxLThmZWItNTY5NzgyMDAwYWVhXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg",Serpico,biography crime dramaan honest new york cop named frank serpico blow whistle rampant corruption force comrade turn himsidney lumetal pacinojohn randolphjack kehoebiff mcguire
850,"https://m.media-amazon.com/images/M/MV5BNGZiMTkyNzQtMDdmZi00ZDNkLWE4YTAtZGNlNTIzYzQyMGM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Enter the Dragon,action crime dramaa secret agent come opium lord island fortress fighter martialarts tournamentrobert clousebruce leejohn saxonjim kellyahna capri
851,"https://m.media-amazon.com/images/M/MV5BZjBhYzU3NWItOWZjMy00NjI5LWFmYmItZmIyOWFlMDIxMWNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Deliverance,adventure drama thrillerintent seeing cahulawassee river dammed turned lake outdoor fanatic lewis medlock take friend canoeing trip never forget dangerous american backcountryjohn boormanjon voightburt reynoldsned beattyronny cox
852,"https://m.media-amazon.com/images/M/MV5BOTZhY2E3NmItMGIwNi00OTA2LThkYmEtODFiZTM0NGI0ZWU5XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UY98_CR1,0,67,98_AL_.jpg",The French Connection,action crime dramaa pair nyc cop narcotic bureau stumble onto drug smuggling job french connectionwilliam friedkingene hackmanroy scheiderfernando reytony lo bianco
853,"https://m.media-amazon.com/images/M/MV5BMzdhMTM2YTItOWU2YS00MTM0LTgyNDYtMDM1OWM3NzkzNTM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Dirty Harry,action crime thrillerwhen madman calling scorpio killer menace city toughasnails san francisco police inspector dirty harry callahan assigned track ferret crazed psychopathdon siegelclint eastwoodandrew robinsonharry guardinoreni santoni
854,"https://m.media-amazon.com/images/M/MV5BNGE3ZWZiNzktMDIyOC00ZmVhLThjZTktZjQ5NjI4NGVhMDBlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX67_CR0,0,67,98_AL_.jpg",Where Eagles Dare,action adventure warallied agent stage daring raid castle nazi holding american brigadier general george carnaby prisoner not really going onbrian g huttonrichard burtonclint eastwoodmary urepatrick wymark
855,"https://m.media-amazon.com/images/M/MV5BZDVhNzQxZDEtMzcyZC00ZDg1LWFkZDctOWYxZTY0ZmYzYjc2XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UX67_CR0,0,67,98_AL_.jpg",The Odd Couple,comedytwo friend try sharing apartment idea housekeeping lifestyle different night daygene saksjack lemmonwalter matthaujohn fiedlerherb edelman
856,"https://m.media-amazon.com/images/M/MV5BM2Y1ZTI0NzktYzU3MS00YmE1LThkY2EtMDc0NGYxNTNlZDA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Dirty Dozen,action adventure warduring world war ii rebellious u army major assigned dozen convicted murderer train lead mass assassination mission german officersrobert aldrichlee marvinernest borgninecharles bronsonjohn cassavetes
857,"https://m.media-amazon.com/images/M/MV5BZjNkNGJjYWEtM2IyNi00ZjM5LWFlYjYtYjQ4NTU5MGFlMTI2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY98_CR3,0,67,98_AL_.jpg",Belle de jour,drama romancea frigid young housewife decides spend midweek afternoon prostituteluis buñuelcatherine deneuvejean sorelmichel piccoligeneviève page
858,"https://m.media-amazon.com/images/M/MV5BMTRjOTA1NzctNzFmMy00ZjcwLWExYjgtYWQyZDM5ZWY1Y2JlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",A Man for All Seasons,biography drama historythe story sir thomas stood king henry viii king rejected roman catholic church obtain divorce remarryfred zinnemannpaul scofieldwendy hillerrobert shawleo mckern
859,"https://m.media-amazon.com/images/M/MV5BZTU5ZThjNzAtNjc4NC00OTViLWIxYTYtODFmMTk5Y2NjZjZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Repulsion,drama horror thrillera sexrepulsed woman disapproves sister boyfriend sink depression horrific vision rape violenceroman polanskicatherine deneuveian hendryjohn fraseryvonne furneaux
860,"https://m.media-amazon.com/images/M/MV5BYzdlYmQ3MWMtMDY3My00MzVmLTg0YmMtYjRlZDUzNjBlMmE0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Zulu,drama history waroutnumbered british soldier battle zulu warrior rorkes driftcy endfieldstanley bakerjack hawkinsulla jacobssonjames booth
861,"https://m.media-amazon.com/images/M/MV5BMTQ2MzE0OTU3NV5BMl5BanBnXkFtZTcwNjQxNTgzNA@@._V1_UX67_CR0,0,67,98_AL_.jpg",Goldfinger,action adventure thrillerwhile investigating gold magnate smuggling james bond uncovers plot contaminate fort knox gold reserveguy hamiltonsean connerygert fröbehonor blackmanshirley eaton
862,"https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_UX67_CR0,0,67,98_AL_.jpg",The Birds,drama horror mysterya wealthy san francisco socialite pursues potential boyfriend small northern california town slowly take turn bizarre bird kind suddenly begin attack peoplealfred hitchcockrod taylortippi hedrenjessica tandysuzanne pleshette
863,"https://m.media-amazon.com/images/M/MV5BOWNlMTJmMWUtYjk0MC00M2U4LWI1ODItZDgxNDZiODFmNjc5XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg",Cape Fear,drama thrillera lawyer family stalked man helped put jailj lee thompsongregory peckrobert mitchumpolly bergenlori martin
864,"https://m.media-amazon.com/images/M/MV5BZjM3ZTAzZDYtZmFjZS00YmQ1LWJlOWEtN2I4MDRmYzY5YmRlL2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UX67_CR0,0,67,98_AL_.jpg",Peeping Tom,drama horror thrillera young man murder woman using movie camera film dying expression terrormichael powellkarlheinz böhmanna masseymoira shearermaxine audley
865,"https://m.media-amazon.com/images/M/MV5BMzYyNzU0MTM1OF5BMl5BanBnXkFtZTcwMzE1ODE1NA@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Magnificent Seven,action adventure westernseven gunfighters hired mexican peasant liberate village oppressive banditsjohn sturgesyul brynnersteve mcqueencharles bronsoneli wallach
866,"https://m.media-amazon.com/images/M/MV5BNzBiMWRhNzQtMjZhZS00NzFmLWE5YWMtOWY4NzIxMjYzZTEyXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_UY98_CR3,0,67,98_AL_.jpg",Les yeux sans visage,drama horrora surgeon cause accident leaf daughter disfigured go extreme give new facegeorges franjupierre brasseuralida vallijuliette maynielalexandre rignault
867,"https://m.media-amazon.com/images/M/MV5BYTExYjM3MDYtMzg4MC00MjU4LTljZjAtYzdlMTFmYTJmYTE4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Invasion of the Body Snatchers,drama horror scifia smalltown doctor learns population community replaced emotionless alien duplicatesdon siegelkevin mccarthydana wynterlarry gatesking donovan
868,"https://m.media-amazon.com/images/M/MV5BMTg2ODcxOTU1OV5BMl5BanBnXkFtZTgwNzA3ODI1MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",Rebel Without a Cause,dramaa rebellious young man troubled past come new town finding friend enemiesnicholas rayjames deannatalie woodsal mineojim backus
869,"https://m.media-amazon.com/images/M/MV5BYTVlM2JmOGQtNWEwYy00NDQzLWIyZmEtOGZhMzgxZGRjZDA0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Ladykillers,comedy crimefive oddball criminal planning bank robbery rent room culdesac octogenarian widow pretext classical musiciansalexander mackendrickalec guinnesspeter sellerscecil parkerherbert lom
